Invoice Date,Transaction Type,Order Id,Shipment Date,Order Date,Shipment Item Id,Item Description,Invoice Amount
6/5/2024,Shipment,604-2229263-4159930,2024-06-06 14:45:22,6/4/2024,393118804411,Product A,640
6/5/2024,Shipment,171-9925943-6351160,2024-06-06 13:42:38,6/3/2024,393117437686,Product A,380
6/5/2024,Shipment,604-9924198-8513729,2024-06-07 2:12:34,6/5/2024,393101273951,Product A,387
6/5/2024,Shipment,704-8040748-9630263,2024-06-06 15:36:39,6/5/2024,393117893271,Product A,1514
6/5/2024,Shipment,604-6689900-3599652,2024-06-06 15:58:16,6/5/2024,393118387035,Product A,366
6/5/2024,Shipment,304-6678404-0174752,2024-06-07 16:03:44,6/5/2024,393117665837,Product A,384
6/5/2024,Shipment,304-0048601-4697317,2024-06-06 16:01:58,6/5/2024,392665877257,Product A,669
6/5/2024,FreeReplacement,804-3746391-9397924,2024-06-06 22:44:14,6/5/2024,392656313991,Product A,0
6/5/2024,Shipment,404-0168712-9559546,2024-06-06 13:33:04,6/4/2024,392074330315,Product A,347
6/5/2024,Shipment,204-3888277-5455126,2024-06-06 11:21:34,6/5/2024,392662371202,Product A,1145
6/5/2024,Shipment,304-5566746-1472091,2024-06-06 15:41:57,6/5/2024,392665385632,Product A,974
6/5/2024,Shipment,504-7795438-0195407,2024-06-06 15:41:19,6/5/2024,393118115154,Product A,510
6/5/2024,Shipment,404-2870656-6417141,2024-06-08 15:38:30,6/5/2024,393119243072,Product A,733
6/5/2024,Shipment,204-3434339-0497363,2024-06-06 9:11:51,6/5/2024,393117734047,Product A,347
6/5/2024,Cancel,204-9342252-2574707,,,392654667102,,0
6/5/2024,Shipment,171-6688409-2155164,2024-06-06 16:00:37,6/5/2024,393117316228,Product A,698
6/5/2024,Shipment,171-4833099-8695400,2024-06-06 15:59:18,6/5/2024,392639707500,Product A,387
6/5/2024,Shipment,204-9342252-2574707,2024-06-06 16:42:45,6/5/2024,392642885043,Product A,549
6/5/2024,Shipment,304-6565780-8253262,2024-06-06 3:31:34,6/5/2024,393119055584,Product A,594
6/5/2024,Shipment,204-6418672-1191817,2024-06-06 16:00:16,6/5/2024,393118282648,Product A,302
6/5/2024,Shipment,604-9838630-6676245,2024-06-06 15:36:38,6/5/2024,393097792147,Product A,1317
6/5/2024,Shipment,804-1619576-4570116,2024-06-06 15:40:39,6/5/2024,393120370690,Product A,1088
6/5/2024,Refund,804-1619576-4570116,2024-06-06 15:40:39,6/5/2024,393120370690,Product A,-1088
6/5/2024,Shipment,504-5854387-7534851,2024-06-06 9:44:35,6/5/2024,392109149031,Product A,366
6/5/2024,Shipment,604-9959009-2197764,2024-06-06 15:35:21,6/5/2024,392098669194,Product A,1145
6/5/2024,Shipment,504-1081023-7019636,2024-06-07 1:08:40,6/5/2024,393119617084,Product A,762
6/5/2024,Shipment,404-3745344-1695688,2024-06-06 15:39:56,6/5/2024,393118485346,Product A,1144
6/5/2024,Shipment,504-6980285-8374511,2024-06-06 15:35:18,6/5/2024,392664899171,Product A,1527
6/5/2024,Shipment,171-5107674-5515696,2024-06-06 13:40:37,6/5/2024,392666400264,Product A,1993
6/5/2024,Shipment,171-5898939-1236353,2024-06-06 3:15:33,6/5/2024,392093434145,Product A,447
6/5/2024,Shipment,704-6651547-3353005,2024-06-06 15:59:17,6/5/2024,392652158039,Product A,646
6/5/2024,Shipment,504-5854271-7038071,2024-06-06 3:10:36,6/5/2024,393118218513,Product A,451
6/5/2024,Refund,504-5854271-7038071,2024-06-06 3:10:36,6/5/2024,393118218513,Product A,-451
6/5/2024,Shipment,304-8472835-7095486,2024-06-06 2:46:33,6/5/2024,393087876920,Product A,549
6/5/2024,Shipment,504-3759916-5074397,2024-06-06 11:00:13,6/5/2024,392678246681,Product A,1211
6/5/2024,Shipment,804-8687556-4293144,2024-06-06 15:37:18,6/5/2024,392678257529,Product A,1496
6/5/2024,Shipment,204-7100810-0597174,2024-06-06 3:01:29,6/5/2024,392637426429,Product A,1269
6/5/2024,FreeReplacement,804-1002314-5693354,2024-06-06 13:12:32,6/5/2024,393120319963,Product A,0
6/5/2024,Shipment,404-9470522-2638850,2024-06-06 1:22:37,6/5/2024,393119515256,Product A,647
6/5/2024,Shipment,804-0855286-7695847,2024-06-06 15:38:37,6/5/2024,392623445507,Product A,2754
6/5/2024,Cancel,171-1460457-6036767,,,393120279097,,0
6/5/2024,Shipment,204-8791583-9172039,2024-06-06 15:35:17,6/5/2024,393119438395,Product A,672
6/5/2024,Shipment,171-1460457-6036767,2024-06-06 15:35:19,6/5/2024,393121168911,Product A,1102
6/5/2024,Shipment,604-0500199-6170510,2024-06-06 13:55:26,6/5/2024,392098669656,Product A,510
6/5/2024,Refund,604-0500199-6170510,2024-06-06 13:55:26,6/5/2024,392098669656,Product A,-510
6/5/2024,Shipment,404-2181229-4117187,2024-06-06 12:40:30,6/4/2024,392109254425,Product A,572
6/5/2024,Shipment,171-7214766-3691428,2024-06-06 15:27:36,6/4/2024,392640557474,Product A,347
6/5/2024,Shipment,804-3993707-1591020,2024-06-06 4:26:12,6/5/2024,393119183993,Product A,347
6/5/2024,Shipment,171-6642909-9234025,2024-06-06 16:03:01,6/5/2024,392642218550,Product A,545
6/5/2024,Shipment,704-3003279-7336185,2024-06-06 17:45:46,6/5/2024,392077874238,Product A,664
6/5/2024,Shipment,204-8193354-3315828,2024-06-07 15:32:05,6/5/2024,392109314300,Product A,465
6/5/2024,Cancel,204-4535030-7257031,,,393119929778,,0
6/5/2024,Shipment,204-4535030-7257031,2024-06-06 15:57:20,6/5/2024,393119348751,Product A,200
6/5/2024,FreeReplacement,804-5532345-8234437,2024-06-06 16:01:00,6/5/2024,392633891002,Product A,0
6/5/2024,Shipment,171-0124457-1017516,2024-06-06 4:41:49,6/5/2024,393118402927,Product A,383
6/5/2024,FreeReplacement,804-0618611-6134496,2024-06-06 1:52:32,6/5/2024,393119918104,Product A,0
6/5/2024,Shipment,404-6567566-2532124,2024-06-06 16:01:43,6/5/2024,393669501482,Product A,910
6/5/2024,Shipment,804-0591976-5474528,2024-06-06 16:37:16,6/4/2024,392109359802,Product A,1079
6/5/2024,Cancel,504-2886749-4170358,,,393120745295,,0
6/5/2024,Shipment,404-4221290-1353065,2024-06-06 15:35:17,6/5/2024,393118306634,Product A,1258
6/5/2024,Shipment,504-2886749-4170358,2024-06-06 16:01:44,6/5/2024,392095648470,Product A,308
6/5/2024,Shipment,604-2898276-4036790,2024-06-06 16:00:03,6/5/2024,392653138281,Product A,1749
6/5/2024,Shipment,204-7977143-0299808,2024-06-06 10:26:15,6/5/2024,392638566954,Product A,1145
6/5/2024,Shipment,604-1437843-5330258,2024-06-06 4:45:16,6/5/2024,393092116089,Product A,970
6/5/2024,Refund,604-1437843-5330258,2024-06-06 4:45:16,6/5/2024,393092116089,Product A,-970
6/5/2024,Shipment,304-7091470-1236540,2024-06-06 4:25:13,6/5/2024,393120389381,Product A,1360
6/5/2024,Shipment,804-4168496-8691227,2024-06-06 17:16:40,6/4/2024,393112144319,Product A,327
6/5/2024,Shipment,804-4168496-8691227,2024-06-06 17:16:40,6/4/2024,393656869331,Product A,217
6/5/2024,Shipment,804-8772001-2330896,2024-06-07 20:06:12,6/5/2024,393119874099,Product A,387
6/5/2024,Cancel,504-9961274-3499422,,,393651377464,,0
6/5/2024,Shipment,504-9961274-3499422,2024-06-06 4:30:16,6/5/2024,393651377464,Product A,451
6/5/2024,Shipment,804-5395133-2191828,2024-06-06 15:02:36,6/5/2024,393099617307,Product A,1053
6/5/2024,Refund,804-5395133-2191828,2024-06-06 15:02:36,6/5/2024,393099617307,Product A,-1053
6/5/2024,Shipment,604-0938029-5513952,2024-06-06 1:47:13,6/5/2024,392066260243,Product A,510
6/5/2024,Cancel,804-1262987-6017798,,,392678555155,,0
6/6/2024,Shipment,171-6164799-3117720,2024-06-07 3:02:13,6/5/2024,393121103254,Product A,387
6/6/2024,Shipment,704-9344744-5132135,2024-06-06 21:57:13,6/5/2024,392078850000,Product A,1200
6/6/2024,Refund,704-9344744-5132135,2024-06-06 21:57:13,6/5/2024,392078850000,Product A,-1200
6/6/2024,Shipment,804-1183291-2191254,2024-06-07 15:12:14,6/5/2024,392109461840,Product A,491
6/6/2024,Shipment,404-9321949-3630010,2024-06-07 14:40:38,6/5/2024,393121425913,Product A,640
6/6/2024,Shipment,504-2746448-2676696,2024-06-06 21:55:14,6/5/2024,393121225337,Product A,792
6/6/2024,Shipment,171-7203799-1634070,2024-06-06 3:44:12,6/5/2024,392658661895,Product A,1145
6/6/2024,Shipment,804-6254493-6313170,2024-06-06 15:57:43,6/5/2024,392085753029,Product A,200
6/6/2024,Cancel,804-3932604-5451397,,,393654382621,,0
6/6/2024,Shipment,804-3932604-5451397,2024-06-06 15:36:00,6/5/2024,393654382621,Product A,1476
6/6/2024,Shipment,404-5796489-2030491,2024-06-06 10:22:35,6/5/2024,392089329333,Product A,549
6/6/2024,Shipment,204-2643608-0632948,2024-06-06 13:55:34,6/5/2024,393120895193,Product A,383
6/6/2024,Shipment,304-2096446-3691246,2024-06-06 13:57:36,6/5/2024,392678720886,Product A,383
6/6/2024,Shipment,604-3263901-3676819,2024-06-06 16:00:36,6/5/2024,393668525473,Product A,549
6/6/2024,Shipment,404-6843422-3278900,2024-06-06 18:52:40,6/5/2024,393686302845,Product A,347
6/6/2024,Shipment,404-7693748-4015690,2024-06-06 2:51:35,6/5/2024,393085481398,Product A,306
6/6/2024,Shipment,404-1119024-5613939,2024-06-06 15:59:04,6/5/2024,393646119161,Product A,265
6/6/2024,Shipment,504-6666480-5591810,2024-06-06 15:58:17,6/5/2024,393121432872,Product A,666
6/6/2024,Shipment,304-5567527-9155539,2024-06-06 15:36:43,6/5/2024,392678779500,Product A,1394
6/6/2024,Shipment,304-3934303-1078750,2024-06-06 15:42:38,6/5/2024,393121187351,Product A,646
6/6/2024,Cancel,204-4554171-0236117,,,392660961999,,0
6/6/2024,Shipment,204-4554171-0236117,2024-06-06 4:34:40,6/5/2024,392656316611,Product A,442
6/6/2024,Shipment,504-3514361-3278977,2024-06-06 12:22:34,6/3/2024,393686210309,Product A,406
6/6/2024,Refund,504-3514361-3278977,2024-06-06 12:22:34,6/3/2024,393686210309,Product A,-406
6/6/2024,Shipment,704-0341387-1253817,2024-06-06 15:17:11,6/5/2024,393686581025,Product A,594
6/6/2024,Shipment,404-8619435-3230669,2024-06-06 16:02:13,6/5/2024,393085481547,Product A,898.38
6/6/2024,Refund,404-8619435-3230669,2024-06-06 16:02:13,6/5/2024,393085481547,Product A,-898.38
6/6/2024,Shipment,704-3568682-5053049,2024-06-06 11:32:38,6/5/2024,393104732483,Product A,1946.5
6/6/2024,Shipment,204-2909030-3651708,2024-06-06 9:45:13,6/5/2024,392678870853,Product A,630
6/6/2024,Shipment,404-7143860-9653444,2024-06-06 15:58:47,6/5/2024,393660439734,Product A,642
6/6/2024,Shipment,304-8999661-4413980,2024-06-12 1:38:08,6/5/2024,393092441436,Product A,1370
6/6/2024,Shipment,171-2546522-2519436,2024-06-06 16:00:03,6/5/2024,392678922060,Product A,1218
6/6/2024,Shipment,171-9758620-4032168,2024-06-06 2:46:34,6/5/2024,392109794389,Product A,347
6/6/2024,Shipment,804-1519832-8395668,2024-06-06 9:30:16,6/5/2024,393686809200,Product A,375
6/6/2024,Refund,804-1519832-8395668,2024-06-06 9:30:16,6/5/2024,393686809200,Product A,-375
6/6/2024,Shipment,304-0479503-5355112,2024-06-06 9:19:34,6/5/2024,393091738700,Product A,587
6/6/2024,Refund,304-0479503-5355112,2024-06-06 9:19:34,6/5/2024,393091738700,Product A,-587
6/6/2024,Shipment,171-6508359-3674356,2024-06-06 13:16:34,6/5/2024,392654091672,Product A,1202
6/6/2024,Cancel,504-1855987-2030224,,,392092941099,,0
6/6/2024,Shipment,304-8865594-2313334,2024-06-06 5:10:10,6/5/2024,393686701247,Product A,347
6/6/2024,Shipment,504-7631916-6319261,2024-06-06 14:07:39,6/5/2024,393104228168,Product A,700.39
6/6/2024,Refund,504-7631916-6319261,2024-06-06 14:07:39,6/5/2024,393104228168,Product A,-700.39
6/6/2024,Shipment,504-7631916-6319261,2024-06-06 14:07:38,6/5/2024,392678961969,Product A,700.41
6/6/2024,Refund,504-7631916-6319261,2024-06-06 14:07:38,6/5/2024,392678961969,Product A,-700.41
6/6/2024,Shipment,504-5486159-4470938,2024-06-07 16:30:40,6/5/2024,393121989547,Product A,587
6/6/2024,Shipment,604-5473400-8276461,2024-06-06 14:02:33,6/5/2024,392100706645,Product A,549
6/6/2024,Shipment,504-1411885-5557049,2024-06-06 16:00:38,6/5/2024,392071903111,Product A,1272
6/6/2024,Cancel,504-3986474-3474903,,,393654383410,,0
6/6/2024,Shipment,704-4706991-9670127,2024-06-06 15:38:23,6/5/2024,393122030087,Product A,1141
6/6/2024,Refund,704-4706991-9670127,2024-06-06 15:38:23,6/5/2024,393122030087,Product A,-1141
6/6/2024,Shipment,404-9951132-3034294,2024-06-07 10:41:36,6/5/2024,392109864766,Product A,1742
6/6/2024,Refund,404-9951132-3034294,2024-06-07 10:41:36,6/5/2024,392109864766,Product A,-1742
6/6/2024,Shipment,171-9376333-9013349,2024-06-06 15:40:23,6/5/2024,393122052975,Product A,660
6/6/2024,Shipment,204-2100834-0434609,2024-06-06 15:58:17,6/5/2024,393105237044,Product A,549.09
6/6/2024,Refund,204-2100834-0434609,2024-06-06 15:58:17,6/5/2024,393105237044,Product A,-549.09
6/6/2024,Shipment,204-1798570-6515812,2024-06-06 15:59:56,6/5/2024,393686301447,Product A,534
6/6/2024,Cancel,404-3093799-8595085,,,392645884582,,0
6/6/2024,Shipment,804-8168033-8038805,2024-06-06 16:03:03,6/5/2024,392679068735,Product A,676
6/6/2024,Shipment,204-1884709-1019242,2024-06-07 16:01:25,6/5/2024,394208285187,Product A,694
6/6/2024,Shipment,504-0636549-4678758,2024-06-06 15:59:56,6/5/2024,392073486045,Product A,1091
6/6/2024,Shipment,704-1531246-8332159,2024-06-06 21:27:36,6/5/2024,392109891844,Product A,948
6/6/2024,Shipment,604-0815127-9370528,2024-06-06 9:17:37,6/5/2024,392080929930,Product A,449
6/6/2024,Shipment,171-7986022-2072413,2024-06-06 4:44:10,6/5/2024,393093584981,Product A,824
6/6/2024,Shipment,204-1657038-8313390,2024-06-06 16:02:21,6/5/2024,393657034617,Product A,270
6/6/2024,Shipment,804-8009184-2591279,2024-06-06 10:06:11,6/5/2024,393084832386,Product A,537
6/6/2024,Refund,804-8009184-2591279,2024-06-06 10:06:11,6/5/2024,393084832386,Product A,-537
6/6/2024,Shipment,604-6831861-7530645,2024-06-06 23:50:48,6/2/2024,393687331968,Product A,366
6/6/2024,Shipment,704-8466113-9378929,2024-06-06 15:59:16,6/5/2024,393666537423,Product A,531
6/6/2024,Refund,704-8466113-9378929,2024-06-06 15:59:16,6/5/2024,393666537423,Product A,-531
6/6/2024,Cancel,804-2456493-4493113,,,393679507771,,0
6/6/2024,Shipment,804-3961627-5030456,2024-06-06 20:55:58,6/5/2024,392656662132,Product A,676
6/6/2024,Shipment,404-4255387-3236793,2024-06-07 16:16:56,6/5/2024,393087230939,Product A,1243
6/6/2024,Refund,404-4255387-3236793,2024-06-07 16:16:56,6/5/2024,393087230939,Product A,-1243
6/6/2024,Cancel,404-5506148-7451727,,,393656025008,,0
6/6/2024,Shipment,404-9718230-3670911,2024-06-06 15:59:03,6/5/2024,393686887225,Product A,287
6/6/2024,Shipment,304-4871112-7076867,2024-06-06 15:57:43,6/5/2024,393688030881,Product A,200
6/6/2024,Shipment,304-7498202-9376200,2024-06-06 9:42:14,6/5/2024,393663557933,Product A,347
6/6/2024,Shipment,704-5104431-5115045,2024-06-06 9:20:14,6/5/2024,392642888415,Product A,510
6/6/2024,Refund,704-5104431-5115045,2024-06-06 9:20:14,6/5/2024,392642888415,Product A,-510
6/6/2024,Shipment,804-1262987-6017798,2024-06-06 10:54:51,6/5/2024,393121457615,Product A,1145
6/6/2024,Shipment,171-8751115-1338692,2024-06-06 15:41:18,6/5/2024,393676229159,Product A,710
6/6/2024,Shipment,804-4199399-7134268,2024-06-06 22:31:40,6/5/2024,393686843239,Product A,731
6/6/2024,Shipment,804-1836735-9372080,2024-06-06 3:45:36,6/5/2024,393639820306,Product A,360
6/6/2024,Shipment,704-3576645-3430869,2024-06-08 15:51:04,6/5/2024,393644475162,Product A,200
6/6/2024,Shipment,504-9122436-2232765,2024-06-06 14:51:35,6/5/2024,393687096281,Product A,387
6/6/2024,Shipment,604-2950897-4670968,2024-06-06 15:39:29,6/5/2024,393686185301,Product A,1496
6/6/2024,Shipment,704-2587415-0091890,2024-06-06 16:02:37,6/5/2024,393686323566,Product A,1211
6/6/2024,Shipment,171-9307221-8657670,2024-06-06 15:35:41,6/5/2024,392679203053,Product A,1849.6
6/6/2024,Shipment,404-5754961-1591284,2024-06-06 16:03:04,6/5/2024,392109983850,Product A,200
6/6/2024,Shipment,604-6498183-9432320,2024-06-06 16:01:57,6/5/2024,393688542303,Product A,910
6/6/2024,Cancel,304-5147144-3315217,,,393685676132,,0
6/6/2024,Shipment,304-5147144-3315217,2024-06-09 15:17:57,6/5/2024,393687891514,Product A,762
6/6/2024,Cancel,204-0675200-5130481,,,392109998433,,0
6/6/2024,Cancel,204-9333625-9130055,,,393099294678,,0
6/6/2024,Shipment,704-1362487-0315814,2024-06-06 5:07:10,6/5/2024,393688397693,Product A,375
6/6/2024,Shipment,604-6148184-0470519,2024-06-06 16:29:19,6/4/2024,393687971792,Product A,383
6/6/2024,Shipment,804-5095138-1393108,2024-06-06 15:58:43,6/5/2024,393687439860,Product A,310
6/6/2024,Shipment,204-0675200-5130481,2024-06-06 16:01:59,6/5/2024,393687594863,Product A,1193
6/6/2024,Shipment,304-0187870-7153051,2024-06-06 16:22:36,6/5/2024,393686911032,Product A,594
6/6/2024,Shipment,304-3911956-6159159,2024-06-07 15:35:43,6/5/2024,393106048295,Product A,340
6/6/2024,Shipment,171-9509990-8438881,2024-06-06 9:30:35,6/5/2024,393689051498,Product A,587
6/6/2024,Shipment,504-9902449-1157093,2024-06-09 15:19:43,6/5/2024,393083641745,Product A,1075
6/6/2024,Refund,504-9902449-1157093,2024-06-09 15:19:43,6/5/2024,393083641745,Product A,-1075
6/6/2024,Shipment,171-0500569-8670954,2024-06-06 15:39:44,6/5/2024,393688809723,Product A,965
6/6/2024,Shipment,204-2987832-3095497,2024-06-07 16:27:36,6/5/2024,392110069899,Product A,423
6/6/2024,Shipment,604-3010123-0374565,2024-06-08 3:45:21,6/4/2024,392652161608,Product A,347
6/6/2024,Shipment,604-0031994-7072006,2024-06-06 16:01:15,6/5/2024,393684553138,Product A,1020
6/6/2024,Shipment,404-7348211-2097736,2024-06-07 15:19:18,6/5/2024,392679340268,Product A,391
6/6/2024,Shipment,704-4795026-3495856,2024-06-06 10:40:36,6/5/2024,393687904114,Product A,999
6/6/2024,Shipment,171-1830717-5099401,2024-06-06 16:47:39,6/5/2024,393642901428,Product A,1550
6/6/2024,Shipment,171-5198401-3255970,2024-06-06 15:42:00,6/5/2024,393687169304,Product A,1020
6/6/2024,Shipment,171-5198401-3255970,2024-06-06 15:42:00,6/5/2024,393082721459,Product A,1377
6/6/2024,Refund,171-5198401-3255970,2024-06-06 15:42:00,6/5/2024,393082721459,Product A,-1377
6/6/2024,Refund,171-5198401-3255970,2024-06-06 15:42:00,6/5/2024,393687169304,Product A,-1020
6/6/2024,Shipment,404-7142831-0515220,2024-06-06 16:01:17,6/5/2024,393097291144,Product A,2337
6/6/2024,Shipment,404-7142831-0515220,2024-06-06 15:35:02,6/5/2024,392110100083,Product A,1476
6/6/2024,Shipment,704-6485275-5699609,2024-06-06 13:07:10,6/2/2024,393687171501,Product A,1632
6/6/2024,Shipment,504-0383871-4613999,2024-06-06 15:37:30,6/5/2024,393653214106,Product A,474
6/6/2024,Cancel,304-3656201-8355932,,,392676698494,,0
6/6/2024,Shipment,304-3656201-8355932,2024-06-07 15:32:28,6/5/2024,392676698494,Product A,694
6/6/2024,Shipment,504-1503300-6536130,2024-06-07 15:35:04,6/5/2024,393687756748,Product A,672
6/6/2024,Shipment,171-5251488-6274376,2024-06-06 15:57:17,6/5/2024,392654473195,Product A,442
6/6/2024,Cancel,504-1855987-2030224,,,393687064712,,0
6/6/2024,Shipment,304-7678996-0511620,2024-06-07 22:32:43,6/5/2024,393687132631,Product A,347
6/6/2024,Shipment,504-7452630-1234264,2024-06-06 15:38:35,6/5/2024,393688583538,Product A,1310
6/6/2024,Shipment,804-2456493-4493113,2024-06-06 15:36:37,6/5/2024,392087395299,Product A,974
6/6/2024,Shipment,304-2795568-6436910,2024-06-06 15:40:23,6/5/2024,393650562872,Product A,646
6/6/2024,Shipment,504-3557951-8274998,2024-06-06 11:40:37,6/5/2024,393094943019,Product A,451
6/6/2024,Refund,504-3557951-8274998,2024-06-06 11:40:37,6/5/2024,393094943019,Product A,-451
6/6/2024,Shipment,604-1104990-9113759,2024-06-06 15:39:19,6/5/2024,393665182032,Product A,1370
6/6/2024,Shipment,304-1369594-8638273,2024-06-07 13:44:11,6/5/2024,393687927730,Product A,616
6/6/2024,Shipment,304-0460562-5530059,2024-06-06 15:37:02,6/5/2024,393687087145,Product A,1527
6/6/2024,Shipment,304-6064083-6697127,2024-06-06 15:39:02,6/5/2024,393681728953,Product A,1514
6/6/2024,Cancel,504-3359205-6591442,,,393675009598,,0
6/6/2024,Cancel,204-1380966-0493904,,,393670967502,,0
6/6/2024,Cancel,504-3359205-6591442,,,392679487743,,0
6/6/2024,Shipment,704-1510994-2197526,2024-06-07 13:10:23,6/5/2024,392100383904,Product A,409
6/6/2024,Shipment,171-0332761-1293710,2024-06-06 16:02:37,6/5/2024,393098972007,Product A,889
6/6/2024,Refund,171-0332761-1293710,2024-06-06 16:02:37,6/5/2024,393098972007,Product A,-889
6/6/2024,Shipment,171-4196861-7336993,2024-06-07 1:07:13,6/5/2024,393683903257,Product A,762
6/6/2024,Shipment,404-5506148-7451727,2024-06-06 13:47:43,6/5/2024,393649587962,Product A,347
6/6/2024,Cancel,704-7582497-4174799,,,393687903637,,0
6/6/2024,Shipment,704-7582497-4174799,2024-06-06 23:46:43,6/5/2024,393687903637,Product A,1145
6/6/2024,Shipment,204-1432405-4659769,2024-06-07 15:19:59,6/5/2024,393662910853,Product A,365
6/6/2024,Shipment,171-3856441-4417908,2024-06-07 13:57:11,6/5/2024,392110238335,Product A,502
6/6/2024,Shipment,304-7179128-8455947,2024-06-06 8:59:13,6/5/2024,392070120269,Product A,1121
6/6/2024,Shipment,804-7630202-5313976,2024-06-06 10:22:14,6/5/2024,393688475656,Product A,1142
